           Time             nu             p1             p2           varL             q1             q2
   60750.000000       0.001079       0.000081      -0.000194      72.036651      -0.231620      -3.164953
   60800.000000       0.001079       0.000059      -0.000198      72.090705      -0.231639      -3.164859
   60850.000000       0.001079       0.000036      -0.000201      72.144756      -0.231649      -3.164783
   60900.000000       0.001079       0.000013      -0.000203      72.198804      -0.231654      -3.164727
   60950.000000       0.001079      -0.000011      -0.000204      72.252850      -0.231656      -3.164690
   61000.000000       0.001079      -0.000035      -0.000203      72.306895      -0.231655      -3.164672
   61050.000000       0.001079      -0.000060      -0.000201      72.360941      -0.231655      -3.164674
   61100.000000       0.001079      -0.000084      -0.000198      72.414986      -0.231658      -3.164696
   61150.000000       0.001079      -0.000108      -0.000193      72.469034      -0.231666      -3.164737
   61200.000000       0.001079      -0.000131      -0.000188      72.523083      -0.231681      -3.164798
   61250.000000       0.001079      -0.000153      -0.000181      72.577136      -0.231705      -3.164877
   61300.000000       0.001079      -0.000175      -0.000173      72.631193      -0.231740      -3.164973
   61350.000000       0.001079      -0.000195      -0.000164      72.685254      -0.231788      -3.165085
   61400.000000       0.001079      -0.000215      -0.000155      72.739320      -0.231850      -3.165212
   61450.000000       0.001079      -0.000232      -0.000145      72.793392      -0.231928      -3.165351
   61500.000000       0.001079      -0.000249      -0.000135      72.847469      -0.232022      -3.165501
   61550.000000       0.001079      -0.000264      -0.000124      72.901553      -0.232135      -3.165659
   61600.000000       0.001079      -0.000277      -0.000114      72.955645      -0.232267      -3.165825
   61650.000000       0.001079      -0.000289      -0.000103      73.009743      -0.232418      -3.165996
   61700.000000       0.001079      -0.000299      -0.000093      73.063848      -0.232590      -3.166169
   61750.000000       0.001079      -0.000308      -0.000084      73.117961      -0.232781      -3.166342
   61800.000000       0.001079      -0.000315      -0.000074      73.172081      -0.232991      -3.166513
   61850.000000       0.001079      -0.000322      -0.000066      73.226209      -0.233222      -3.166681
   61900.000000       0.001079      -0.000327      -0.000059      73.280344      -0.233472      -3.166842
   61950.000000       0.001079      -0.000331      -0.000052      73.334486      -0.233740      -3.166996
   62000.000000       0.001079      -0.000334      -0.000046      73.388635      -0.234027      -3.167140
   62050.000000       0.001079      -0.000336      -0.000042      73.442791      -0.234331      -3.167273
   62100.000000       0.001079      -0.000337      -0.000038      73.496952      -0.234650      -3.167392
   62150.000000       0.001079      -0.000338      -0.000035      73.551119      -0.234984      -3.167497
   62200.000000       0.001079      -0.000339      -0.000033      73.605292      -0.235330      -3.167585
   62250.000000       0.001079      -0.000339      -0.000032      73.659469      -0.235687      -3.167655
   62300.000000       0.001079      -0.000339      -0.000031      73.713650      -0.236054      -3.167707
   62350.000000       0.001079      -0.000339      -0.000031      73.767835      -0.236427      -3.167740
   62400.000000       0.001079      -0.000339      -0.000031      73.822023      -0.236804      -3.167752
   62450.000000       0.001079      -0.000339      -0.000031      73.876212      -0.237184      -3.167744
   62500.000000       0.001079      -0.000339      -0.000030      73.930403      -0.237564      -3.167715
   62550.000000       0.001079      -0.000339      -0.000030      73.984593      -0.237941      -3.167665
   62600.000000       0.001079      -0.000339      -0.000030      74.038781      -0.238313      -3.167596
   62650.000000       0.001079      -0.000339      -0.000029      74.092967      -0.238678      -3.167507
   62700.000000       0.001079      -0.000338      -0.000027      74.147151      -0.239033      -3.167400
   62750.000000       0.001079      -0.000338      -0.000025      74.201330      -0.239377      -3.167276
   62800.000000       0.001079      -0.000337      -0.000023      74.255505      -0.239708      -3.167136
   62850.000000       0.001079      -0.000335      -0.000020      74.309674      -0.240024      -3.166981
   62900.000000       0.001079      -0.000333      -0.000016      74.363837      -0.240324      -3.166813
   62950.000000       0.001079      -0.000331      -0.000012      74.417994      -0.240606      -3.166634
   63000.000000       0.001079      -0.000327      -0.000007      74.472144      -0.240871      -3.166446
   63050.000000       0.001079      -0.000323      -0.000001      74.526286      -0.241117      -3.166251
   63100.000000       0.001079      -0.000317       0.000005      74.580422      -0.241343      -3.166050
   63150.000000       0.001079      -0.000310       0.000012      74.634550      -0.241548      -3.165847
   63200.000000       0.001079      -0.000301       0.000020      74.688671      -0.241733      -3.165643
   63250.000000       0.001079      -0.000291       0.000028      74.742784      -0.241898      -3.165440
   63300.000000       0.001079      -0.000280       0.000036      74.796890      -0.242043      -3.165241
   63350.000000       0.001079      -0.000267       0.000045      74.850988      -0.242168      -3.165047
   63400.000000       0.001079      -0.000252       0.000053      74.905079      -0.242274      -3.164862
   63450.000000       0.001079      -0.000236       0.000061      74.959163      -0.242362      -3.164687
   63500.000000       0.001079      -0.000218       0.000069      75.013241      -0.242433      -3.164524
   63550.000000       0.001079      -0.000199       0.000076      75.067312      -0.242490      -3.164373
   63600.000000       0.001079      -0.000179       0.000082      75.121378      -0.242532      -3.164238
   63650.000000       0.001079      -0.000158       0.000087      75.175438      -0.242562      -3.164119
   63700.000000       0.001079      -0.000135       0.000092      75.229494      -0.242583      -3.164018
   63750.000000       0.001079      -0.000112       0.000095      75.283546      -0.242594      -3.163936
   63800.000000       0.001079      -0.000089       0.000097      75.337595      -0.242600      -3.163874
   63850.000000       0.001079      -0.000065       0.000098      75.391641      -0.242601      -3.163832
   63900.000000       0.001079      -0.000041       0.000097      75.445687      -0.242601      -3.163810
   63950.000000       0.001079      -0.000016       0.000095      75.499732      -0.242601      -3.163809
   64000.000000       0.001079       0.000008       0.000092      75.553778      -0.242604      -3.163828
   64050.000000       0.001079       0.000031       0.000088      75.607825      -0.242611      -3.163867
   64100.000000       0.001079       0.000055       0.000082      75.661874      -0.242625      -3.163926
   64150.000000       0.001079       0.000077       0.000075      75.715927      -0.242648      -3.164003
   64200.000000       0.001079       0.000099       0.000067      75.769984      -0.242682      -3.164098
   64250.000000       0.001079       0.000120       0.000059      75.824045      -0.242729      -3.164209
   64300.000000       0.001079       0.000140       0.000049      75.878112      -0.242791      -3.164336
   64350.000000       0.001079       0.000158       0.000039      75.932185      -0.242869      -3.164477
   64400.000000       0.001079       0.000175       0.000028      75.986264      -0.242965      -3.164629
   64450.000000       0.001079       0.000190       0.000017      76.040351      -0.243079      -3.164790
   64500.000000       0.001079       0.000204       0.000006      76.094444      -0.243213      -3.164959
   64550.000000       0.001079       0.000216      -0.000004      76.148544      -0.243366      -3.165133
   64600.000000       0.001079       0.000227      -0.000014      76.202652      -0.243541      -3.165310
